ip,commands,unique,severity,intensity,diversity,total
103.63.25.109,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
107.180.88.176,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.59.94.19,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
45.61.187.220,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
124.71.216.175,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.176.79.137,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
187.104.6.82,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
34.69.0.72,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.187.146.107,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
115.68.208.216,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
46.250.250.80,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
101.47.142.210,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
101.126.55.63,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
57.128.237.155,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
76.164.199.207,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.176.79.139,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
116.193.191.8,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
5.175.139.236,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
101.47.142.8,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
101.47.142.49,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
101.47.163.102,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
67.81.35.26,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
110.239.65.57,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
163.7.6.74,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
14.18.122.240,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
18.181.199.172,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
165.154.22.250,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
154.125.83.50,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
88.218.76.200,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
193.37.70.108,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
36.95.194.53,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
202.111.173.175,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
210.13.100.77,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
101.126.54.36,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
118.193.37.79,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
189.143.77.105,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
174.138.53.142,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
63.116.23.24,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
190.99.152.226,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
34.31.33.99,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
82.38.64.199,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.213.111.135,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
185.196.11.54,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.179.24.78,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
187.120.36.118,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.165.171.180,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
79.168.139.28,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
45.129.8.85,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
198.23.215.84,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.23.198.86,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
217.209.13.98,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
157.20.172.86,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
51.210.15.86,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
23.226.133.133,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.63.25.203,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
31.220.72.93,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
217.253.114.56,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
54.38.52.18,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
24.144.91.67,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.236.140.19,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
112.196.70.142,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.76.120.198,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
61.231.193.33,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
185.226.89.235,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
119.195.90.48,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
112.184.119.22,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.59.94.117,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
159.146.11.164,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
185.216.116.13,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
181.234.61.158,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
45.119.85.50,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
182.43.76.81,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
197.225.146.23,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
14.103.131.112,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
181.48.79.202,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
105.247.69.196,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
158.174.210.161,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
150.230.35.95,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
34.121.138.255,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
1.214.255.210,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
167.99.78.165,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
131.161.219.137,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
210.79.191.76,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
111.47.243.219,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
212.87.220.74,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
182.180.57.212,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
45.175.37.29,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
152.32.171.213,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
152.32.250.188,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
185.196.8.218,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
14.103.236.241,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
121.29.4.46,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
201.77.124.248,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.157.25.4,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
14.103.149.158,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
102.16.67.136,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.186.0.22,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
101.126.91.34,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.82.21.8,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
83.150.21.135,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
45.120.120.69,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
154.124.77.50,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
221.159.150.85,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
45.194.37.246,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
197.243.14.52,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
118.193.36.245,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
209.141.62.124,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.237.144.204,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
187.94.255.130,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
181.49.117.132,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
154.57.216.142,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.183.74.130,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
14.103.112.243,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
14.103.117.85,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
203.150.107.244,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
79.116.201.216,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
201.249.87.203,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
34.175.118.185,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
121.36.31.125,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
14.29.240.154,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
209.74.85.159,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
94.156.170.76,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
101.126.35.9,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
79.45.101.239,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
121.36.8.43,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
101.36.117.42,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
45.144.233.56,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
180.138.194.82,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
180.93.172.213,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
79.116.21.0,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
185.196.10.227,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
101.47.135.95,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
200.69.236.207,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.171.85.115,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
116.176.61.91,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
120.48.137.21,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
138.197.107.71,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
187.212.40.215,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
36.64.190.82,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.67.78.18,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
198.144.179.109,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
211.186.79.173,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
176.53.96.208,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
14.103.21.179,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
181.23.114.57,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.128.47.72,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
36.155.114.62,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
173.212.238.152,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.176.78.178,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
158.178.141.16,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
45.145.43.227,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
205.185.115.224,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
205.185.125.150,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
118.99.102.162,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
163.245.221.134,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
122.252.246.1,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
157.180.78.42,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.239.252.132,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.187.165.26,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
172.190.142.151,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
152.200.205.179,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
202.70.82.95,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
106.12.241.195,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
45.40.57.41,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.187.146.121,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
85.62.117.67,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.76.120.30,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
9.223.176.221,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
120.196.66.80,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
36.140.197.218,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.80.87.39,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
176.65.148.166,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.186.1.59,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
106.75.77.231,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.234.53.173,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.76.120.225,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
62.151.177.176,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
14.103.115.5,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.226.36.89,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.160.220.195,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
192.3.130.87,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
102.218.89.110,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
113.31.114.193,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
201.249.89.102,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
177.36.220.22,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
38.19.156.18,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
161.35.8.199,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
159.65.54.130,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
189.206.155.253,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
203.192.232.180,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
190.119.63.98,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
151.33.56.33,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
172.172.131.149,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
60.165.123.15,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
130.250.191.204,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
34.142.110.144,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
191.5.31.61,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
104.131.180.158,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
165.154.1.18,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
152.32.215.134,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
172.191.132.202,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
164.92.160.160,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
2.26.105.167,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
101.36.122.186,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
171.61.21.225,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.233.206.154,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
196.188.187.42,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.134.8.192,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
14.177.234.24,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
200.91.236.125,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
93.39.209.147,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
14.103.9.211,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
189.147.20.241,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
195.133.243.66,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
62.193.106.227,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
27.112.78.223,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.193.178.240,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.149.9.122,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
117.50.199.249,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
68.183.236.1,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
119.96.158.238,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
202.165.29.119,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
150.95.157.171,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
122.114.69.235,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
39.115.183.206,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
4.246.204.51,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
20.187.184.86,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
201.6.100.191,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
106.37.72.234,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
101.36.119.184,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
52.168.141.47,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
82.208.22.44,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
212.33.235.243,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
177.70.6.158,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
20.204.245.187,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
217.160.58.240,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.69.96.120,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
105.96.13.6,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
117.83.83.235,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
154.81.15.63,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
177.157.200.55,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
81.193.159.166,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
202.165.22.12,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
190.19.15.203,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
106.13.100.52,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
101.36.108.213,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
89.36.2.59,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
23.91.96.70,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
78.46.176.249,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
183.82.111.224,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
37.143.61.203,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
191.101.59.198,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
186.122.177.140,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
57.151.89.48,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.183.74.187,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
185.201.113.132,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
57.134.139.188,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
113.194.203.31,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
38.19.159.254,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
14.103.90.30,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
106.75.29.99,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
58.247.139.54,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
186.80.18.158,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
92.205.56.196,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
34.39.58.191,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
118.219.234.233,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
218.0.63.25,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
180.184.82.249,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
51.68.65.117,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
175.100.24.139,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.171.69.72,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
88.18.38.131,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
118.196.22.11,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
35.200.237.19,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
94.136.185.192,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
178.160.229.255,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
39.129.90.146,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
59.50.28.255,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
45.78.204.254,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
66.228.53.103,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
213.199.33.14,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
154.209.4.195,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
20.49.0.100,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
102.208.216.221,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
129.222.203.79,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
118.26.37.217,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
36.138.134.121,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
163.7.5.231,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
36.134.96.76,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.72.147.77,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
77.105.132.10,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
14.103.127.66,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
14.103.123.75,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
180.93.37.76,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
94.156.179.235,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
177.157.193.249,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
194.58.114.52,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
14.103.86.48,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
181.23.110.183,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
118.193.34.157,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.166.182.35,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
52.233.193.61,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
94.180.238.116,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
152.32.163.183,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
77.237.238.1,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
103.134.154.36,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
83.168.78.82,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
13.81.183.29,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
101.36.113.241,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
137.255.13.209,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
45.22.211.68,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
178.128.4.234,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
158.69.194.34,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
218.4.179.173,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
120.48.123.76,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
157.15.124.152,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
37.143.61.132,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
223.233.80.172,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
43.134.187.172,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
183.195.131.206,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
120.48.111.113,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
138.201.136.188,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
134.149.104.137,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
203.189.195.8,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
223.197.186.7,2,1,0.0,0.7950870480722152,0.7194373997043944,1.5145244477766096
